,state/region,ages,year,population,state,area (sq. mi)
1560,NY,total,2001,19082838.0,New York,54475.0
1561,NY,under18,2001,4672425.0,New York,54475.0
1562,NY,under18,1999,4672587.0,New York,54475.0
1563,NY,total,1999,18882725.0,New York,54475.0
1564,NY,total,2000,19001780.0,New York,54475.0
1565,NY,under18,2000,4687374.0,New York,54475.0
1566,NY,under18,1997,4670787.0,New York,54475.0
1567,NY,total,1997,18656546.0,New York,54475.0
1568,NY,total,1998,18755906.0,New York,54475.0
1569,NY,under18,1998,4652140.0,New York,54475.0
1570,NY,total,1996,18588460.0,New York,54475.0
1571,NY,under18,1995,4648419.0,New York,54475.0
1572,NY,total,1995,18524104.0,New York,54475.0
1573,NY,under18,1996,4667647.0,New York,54475.0
1574,NY,total,1994,18459470.0,New York,54475.0
1575,NY,under18,1992,4465539.0,New York,54475.0
1576,NY,total,1992,18246653.0,New York,54475.0
1577,NY,total,1993,18374954.0,New York,54475.0
1578,NY,under18,1993,4538171.0,New York,54475.0
1579,NY,under18,1994,4605284.0,New York,54475.0
1580,NY,total,1991,18122510.0,New York,54475.0
1581,NY,under18,1991,4372727.0,New York,54475.0
1582,NY,under18,1990,4281643.0,New York,54475.0
1583,NY,total,1990,18020784.0,New York,54475.0
1584,NC,under18,1990,1625804.0,North Carolina,53821.0
1585,NC,total,1990,6664016.0,North Carolina,53821.0
1586,NC,total,1991,6784280.0,North Carolina,53821.0
1587,NC,under18,1991,1640394.0,North Carolina,53821.0
1588,NC,total,1993,7042818.0,North Carolina,53821.0
1589,NC,under18,1993,1710267.0,North Carolina,53821.0
1590,NC,under18,1992,1674144.0,North Carolina,53821.0
1591,NC,total,1992,6897214.0,North Carolina,53821.0
1592,NC,under18,1994,1750754.0,North Carolina,53821.0
1593,NC,total,1994,7187398.0,North Carolina,53821.0
1594,NC,total,1995,7344674.0,North Carolina,53821.0
1595,NC,under18,1995,1785150.0,North Carolina,53821.0
1596,NC,under18,1996,1821506.0,North Carolina,53821.0
1597,NC,total,1996,7500670.0,North Carolina,53821.0
1598,NC,under18,1998,1894753.0,North Carolina,53821.0
1599,NC,total,1998,7809122.0,North Carolina,53821.0
1600,NC,total,1997,7656825.0,North Carolina,53821.0
1601,NC,under18,1997,1861621.0,North Carolina,53821.0
1602,NC,total,2000,8081614.0,North Carolina,53821.0
1603,NC,under18,2000,1967626.0,North Carolina,53821.0
1604,NC,total,1999,7949362.0,North Carolina,53821.0
1605,NC,under18,1999,1932141.0,North Carolina,53821.0
1606,NC,total,2001,8210122.0,North Carolina,53821.0
1607,NC,under18,2001,2003782.0,North Carolina,53821.0
1608,NC,total,2002,8326201.0,North Carolina,53821.0
1609,NC,under18,2002,2034451.0,North Carolina,53821.0
1610,NC,total,2004,8553152.0,North Carolina,53821.0
1611,NC,under18,2004,2085165.0,North Carolina,53821.0
1612,NC,total,2003,8422501.0,North Carolina,53821.0
1613,NC,under18,2003,2060838.0,North Carolina,53821.0
1614,NC,total,2005,8705407.0,North Carolina,53821.0
1615,NC,under18,2005,2122485.0,North Carolina,53821.0
1616,NC,total,2006,8917270.0,North Carolina,53821.0
1617,NC,under18,2006,2166393.0,North Carolina,53821.0
1618,NC,total,2008,9309449.0,North Carolina,53821.0
1619,NC,under18,2008,2252101.0,North Carolina,53821.0
1620,NC,total,2007,9118037.0,North Carolina,53821.0
1621,NC,under18,2007,2219168.0,North Carolina,53821.0
1622,NC,under18,2013,2285605.0,North Carolina,53821.0
1623,NC,total,2013,9848060.0,North Carolina,53821.0
1624,NC,total,2009,9449566.0,North Carolina,53821.0
1625,NC,under18,2009,2272955.0,North Carolina,53821.0
1626,NC,total,2010,9559533.0,North Carolina,53821.0
1627,NC,under18,2010,2282288.0,North Carolina,53821.0
1628,NC,under18,2011,2284238.0,North Carolina,53821.0
1629,NC,total,2011,9651377.0,North Carolina,53821.0
1630,NC,under18,2012,2284122.0,North Carolina,53821.0
1631,NC,total,2012,9748364.0,North Carolina,53821.0
1632,ND,total,2012,701345.0,North Dakota,70704.0
1633,ND,under18,2012,156765.0,North Dakota,70704.0
1634,ND,total,2011,684867.0,North Dakota,70704.0
1635,ND,under18,2011,152357.0,North Dakota,70704.0
1636,ND,under18,2010,150179.0,North Dakota,70704.0
1637,ND,total,2010,674344.0,North Dakota,70704.0
1638,ND,total,2009,664968.0,North Dakota,70704.0
1639,ND,under18,2009,148674.0,North Dakota,70704.0
1640,ND,total,2013,723393.0,North Dakota,70704.0
1641,ND,under18,2013,162688.0,North Dakota,70704.0
1642,ND,total,2007,652822.0,North Dakota,70704.0
1643,ND,under18,2007,147263.0,North Dakota,70704.0
1644,ND,total,2008,657569.0,North Dakota,70704.0
1645,ND,under18,2008,147462.0,North Dakota,70704.0
1646,ND,total,2006,649422.0,North Dakota,70704.0
1647,ND,under18,2006,147331.0,North Dakota,70704.0
1648,ND,total,2005,646089.0,North Dakota,70704.0
1649,ND,under18,2005,148119.0,North Dakota,70704.0
1650,ND,total,2003,638817.0,North Dakota,70704.0
1651,ND,under18,2003,150406.0,North Dakota,70704.0
1652,ND,total,2004,644705.0,North Dakota,70704.0
1653,ND,under18,2004,149128.0,North Dakota,70704.0
1654,ND,total,2002,638168.0,North Dakota,70704.0
1655,ND,under18,2002,153097.0,North Dakota,70704.0
1656,ND,total,2001,639062.0,North Dakota,70704.0
1657,ND,under18,2001,156113.0,North Dakota,70704.0
1658,ND,total,1999,644259.0,North Dakota,70704.0
1659,ND,under18,1999,163056.0,North Dakota,70704.0
1660,ND,total,2000,642023.0,North Dakota,70704.0
1661,ND,under18,2000,160477.0,North Dakota,70704.0
1662,ND,total,1997,649716.0,North Dakota,70704.0
1663,ND,under18,1997,167475.0,North Dakota,70704.0
1664,ND,under18,1998,165448.0,North Dakota,70704.0
1665,ND,total,1998,647532.0,North Dakota,70704.0
1666,ND,under18,1996,169257.0,North Dakota,70704.0
1667,ND,total,1996,650382.0,North Dakota,70704.0
1668,ND,total,1995,647832.0,North Dakota,70704.0
1669,ND,under18,1995,171146.0,North Dakota,70704.0
1670,ND,under18,1994,172160.0,North Dakota,70704.0
1671,ND,total,1994,644806.0,North Dakota,70704.0
1672,ND,under18,1992,172052.0,North Dakota,70704.0
1673,ND,total,1992,638223.0,North Dakota,70704.0
1674,ND,total,1993,641216.0,North Dakota,70704.0
1675,ND,under18,1993,172168.0,North Dakota,70704.0
1676,ND,total,1991,635753.0,North Dakota,70704.0
1677,ND,under18,1991,171730.0,North Dakota,70704.0
1678,ND,under18,1990,170920.0,North Dakota,70704.0
1679,ND,total,1990,637685.0,North Dakota,70704.0
1680,OH,under18,1990,2778491.0,Ohio,44828.0
1681,OH,total,1990,10864162.0,Ohio,44828.0
1682,OH,total,1991,10945762.0,Ohio,44828.0
1683,OH,under18,1991,2806959.0,Ohio,44828.0
1684,OH,total,1993,11101140.0,Ohio,44828.0
1685,OH,under18,1993,2855785.0,Ohio,44828.0
1686,OH,under18,1992,2839356.0,Ohio,44828.0
1687,OH,total,1992,11029431.0,Ohio,44828.0
1688,OH,under18,1994,2875397.0,Ohio,44828.0
1689,OH,total,1994,11152455.0,Ohio,44828.0
1690,OH,total,1995,11202751.0,Ohio,44828.0
1691,OH,under18,1995,2879930.0,Ohio,44828.0
1692,OH,under18,1996,2883443.0,Ohio,44828.0
1693,OH,total,1996,11242827.0,Ohio,44828.0
1694,OH,under18,1998,2896255.0,Ohio,44828.0
1695,OH,total,1998,11311536.0,Ohio,44828.0
1696,OH,total,1997,11277357.0,Ohio,44828.0
1697,OH,under18,1997,2897375.0,Ohio,44828.0
1698,OH,total,2000,11363543.0,Ohio,44828.0
1699,OH,under18,2000,2886585.0,Ohio,44828.0
1700,OH,total,1999,11335454.0,Ohio,44828.0
1701,OH,under18,1999,2893270.0,Ohio,44828.0
1702,OH,total,2001,11387404.0,Ohio,44828.0
1703,OH,under18,2001,2878123.0,Ohio,44828.0
1704,OH,total,2002,11407889.0,Ohio,44828.0
1705,OH,under18,2002,2865674.0,Ohio,44828.0
1706,OH,total,2004,11452251.0,Ohio,44828.0
1707,OH,under18,2004,2836068.0,Ohio,44828.0
1708,OH,total,2003,11434788.0,Ohio,44828.0
1709,OH,under18,2003,2849573.0,Ohio,44828.0
1710,OH,total,2005,11463320.0,Ohio,44828.0
1711,OH,under18,2005,2819794.0,Ohio,44828.0
1712,OH,total,2006,11481213.0,Ohio,44828.0
1713,OH,under18,2006,2804828.0,Ohio,44828.0
1714,OH,total,2008,11515391.0,Ohio,44828.0
1715,OH,under18,2008,2768968.0,Ohio,44828.0
1716,OH,total,2007,11500468.0,Ohio,44828.0
1717,OH,under18,2007,2790347.0,Ohio,44828.0
1718,OH,under18,2013,2649830.0,Ohio,44828.0
1719,OH,total,2013,11570808.0,Ohio,44828.0
1720,OH,total,2009,11528896.0,Ohio,44828.0
1721,OH,under18,2009,2748051.0,Ohio,44828.0
1722,OH,total,2010,11545435.0,Ohio,44828.0
1723,OH,under18,2010,2722589.0,Ohio,44828.0
1724,OH,under18,2011,2693469.0,Ohio,44828.0
1725,OH,total,2011,11549772.0,Ohio,44828.0
1726,OH,under18,2012,2668125.0,Ohio,44828.0
1727,OH,total,2012,11553031.0,Ohio,44828.0
1728,OK,total,2012,3815780.0,Oklahoma,69903.0
1729,OK,under18,2012,939911.0,Oklahoma,69903.0
1730,OK,total,2011,3785534.0,Oklahoma,69903.0
1731,OK,under18,2011,935714.0,Oklahoma,69903.0
1732,OK,under18,2010,931483.0,Oklahoma,69903.0
1733,OK,total,2010,3759263.0,Oklahoma,69903.0
1734,OK,total,2009,3717572.0,Oklahoma,69903.0
1735,OK,under18,2009,922711.0,Oklahoma,69903.0
1736,OK,total,2013,3850568.0,Oklahoma,69903.0
1737,OK,under18,2013,947027.0,Oklahoma,69903.0
1738,OK,total,2007,3634349.0,Oklahoma,69903.0
1739,OK,under18,2007,904328.0,Oklahoma,69903.0
1740,OK,total,2008,3668976.0,Oklahoma,69903.0
1741,OK,under18,2008,910617.0,Oklahoma,69903.0
1742,OK,total,2006,3594090.0,Oklahoma,69903.0
1743,OK,under18,2006,894761.0,Oklahoma,69903.0
1744,OK,total,2005,3548597.0,Oklahoma,69903.0
1745,OK,under18,2005,885316.0,Oklahoma,69903.0
1746,OK,total,2003,3504892.0,Oklahoma,69903.0
1747,OK,under18,2003,883959.0,Oklahoma,69903.0
1748,OK,total,2004,3525233.0,Oklahoma,69903.0
1749,OK,under18,2004,881606.0,Oklahoma,69903.0
1750,OK,total,2002,3489080.0,Oklahoma,69903.0
1751,OK,under18,2002,884961.0,Oklahoma,69903.0
1752,OK,total,2001,3467100.0,Oklahoma,69903.0
1753,OK,under18,2001,885218.0,Oklahoma,69903.0
1754,OK,total,1999,3437148.0,Oklahoma,69903.0
1755,OK,under18,1999,895678.0,Oklahoma,69903.0
1756,OK,total,2000,3454365.0,Oklahoma,69903.0
1757,OK,under18,2000,891847.0,Oklahoma,69903.0
1758,OK,total,1997,3372918.0,Oklahoma,69903.0
1759,OK,under18,1997,893835.0,Oklahoma,69903.0
1760,OK,under18,1998,898501.0,Oklahoma,69903.0
1761,OK,total,1998,3405194.0,Oklahoma,69903.0
1762,OK,under18,1996,887093.0,Oklahoma,69903.0
1763,OK,total,1996,3340129.0,Oklahoma,69903.0
1764,OK,total,1995,3308208.0,Oklahoma,69903.0
1765,OK,under18,1995,883667.0,Oklahoma,69903.0
1766,OK,under18,1994,877803.0,Oklahoma,69903.0
1767,OK,total,1994,3280940.0,Oklahoma,69903.0
1768,OK,under18,1992,862548.0,Oklahoma,69903.0
1769,OK,total,1992,3220517.0,Oklahoma,69903.0
1770,OK,total,1993,3252285.0,Oklahoma,69903.0
1771,OK,under18,1993,870137.0,Oklahoma,69903.0
1772,OK,total,1991,3175440.0,Oklahoma,69903.0
1773,OK,under18,1991,849639.0,Oklahoma,69903.0
1774,OK,under18,1990,841715.0,Oklahoma,69903.0
1775,OK,total,1990,3148825.0,Oklahoma,69903.0
1776,OR,under18,1990,742436.0,Oregon,98386.0
1777,OR,total,1990,2860375.0,Oregon,98386.0
1778,OR,total,1991,2928507.0,Oregon,98386.0
1779,OR,under18,1991,752442.0,Oregon,98386.0
1780,OR,total,1993,3060367.0,Oregon,98386.0
1781,OR,under18,1993,778973.0,Oregon,98386.0
1782,OR,under18,1992,770191.0,Oregon,98386.0
1783,OR,total,1992,2991755.0,Oregon,98386.0
1784,OR,under18,1994,793435.0,Oregon,98386.0
1785,OR,total,1994,3121264.0,Oregon,98386.0
1786,OR,total,1995,3184369.0,Oregon,98386.0
1787,OR,under18,1995,806512.0,Oregon,98386.0
1788,OR,under18,1996,816102.0,Oregon,98386.0
1789,OR,total,1996,3247111.0,Oregon,98386.0
1790,OR,under18,1998,837928.0,Oregon,98386.0
1791,OR,total,1998,3352449.0,Oregon,98386.0
1792,OR,total,1997,3304310.0,Oregon,98386.0
1793,OR,under18,1997,830002.0,Oregon,98386.0
1794,OR,total,2000,3429708.0,Oregon,98386.0
1795,OR,under18,2000,847511.0,Oregon,98386.0
1796,OR,total,1999,3393941.0,Oregon,98386.0
1797,OR,under18,1999,843484.0,Oregon,98386.0
1798,OR,total,2001,3467937.0,Oregon,98386.0
1799,OR,under18,2001,848663.0,Oregon,98386.0
1800,OR,total,2002,3513424.0,Oregon,98386.0
1801,OR,under18,2002,850733.0,Oregon,98386.0
1802,OR,total,2004,3569463.0,Oregon,98386.0
1803,OR,under18,2004,846786.0,Oregon,98386.0
1804,OR,total,2003,3547376.0,Oregon,98386.0
1805,OR,under18,2003,850251.0,Oregon,98386.0
1806,OR,total,2005,3613202.0,Oregon,98386.0
1807,OR,under18,2005,849323.0,Oregon,98386.0
1808,OR,total,2006,3670883.0,Oregon,98386.0
1809,OR,under18,2006,857003.0,Oregon,98386.0
1810,OR,total,2008,3768748.0,Oregon,98386.0
1811,OR,under18,2008,865664.0,Oregon,98386.0
1812,OR,total,2007,3722417.0,Oregon,98386.0
1813,OR,under18,2007,862161.0,Oregon,98386.0
1814,OR,under18,2013,857606.0,Oregon,98386.0
1815,OR,total,2013,3930065.0,Oregon,98386.0
1816,OR,total,2009,3808600.0,Oregon,98386.0
1817,OR,under18,2009,866194.0,Oregon,98386.0
1818,OR,total,2010,3837208.0,Oregon,98386.0
1819,OR,under18,2010,865129.0,Oregon,98386.0
1820,OR,under18,2011,862518.0,Oregon,98386.0
1821,OR,total,2011,3867937.0,Oregon,98386.0
1822,OR,under18,2012,859910.0,Oregon,98386.0
1823,OR,total,2012,3899801.0,Oregon,98386.0
1824,PA,total,2012,12764475.0,Pennsylvania,46058.0
1825,PA,under18,2012,2737905.0,Pennsylvania,46058.0
1826,PA,total,2011,12741310.0,Pennsylvania,46058.0
1827,PA,under18,2011,2761343.0,Pennsylvania,46058.0
1828,PA,under18,2010,2785316.0,Pennsylvania,46058.0
1829,PA,total,2010,12710472.0,Pennsylvania,46058.0
1830,PA,total,2009,12666858.0,Pennsylvania,46058.0
1831,PA,under18,2009,2804929.0,Pennsylvania,46058.0
1832,PA,total,2013,12773801.0,Pennsylvania,46058.0
1833,PA,under18,2013,2715645.0,Pennsylvania,46058.0
1834,PA,total,2007,12563937.0,Pennsylvania,46058.0
1835,PA,under18,2007,2839574.0,Pennsylvania,46058.0
1836,PA,total,2008,12612285.0,Pennsylvania,46058.0
1837,PA,under18,2008,2821004.0,Pennsylvania,46058.0
1838,PA,total,2006,12510809.0,Pennsylvania,46058.0
1839,PA,under18,2006,2850778.0,Pennsylvania,46058.0
1840,PA,total,2005,12449990.0,Pennsylvania,46058.0
1841,PA,under18,2005,2859793.0,Pennsylvania,46058.0
1842,PA,total,2003,12374658.0,Pennsylvania,46058.0
1843,PA,under18,2003,2883270.0,Pennsylvania,46058.0
1844,PA,total,2004,12410722.0,Pennsylvania,46058.0
1845,PA,under18,2004,2873125.0,Pennsylvania,46058.0
1846,PA,total,2002,12331031.0,Pennsylvania,46058.0
1847,PA,under18,2002,2894935.0,Pennsylvania,46058.0
1848,PA,total,2001,12298970.0,Pennsylvania,46058.0
1849,PA,under18,2001,2905836.0,Pennsylvania,46058.0
1850,PA,total,1999,12263805.0,Pennsylvania,46058.0
1851,PA,under18,1999,2930193.0,Pennsylvania,46058.0
1852,PA,total,2000,12284173.0,Pennsylvania,46058.0
1853,PA,under18,2000,2918850.0,Pennsylvania,46058.0
1854,PA,total,1997,12227814.0,Pennsylvania,46058.0
1855,PA,under18,1997,2942240.0,Pennsylvania,46058.0
1856,PA,under18,1998,2940285.0,Pennsylvania,46058.0
1857,PA,total,1998,12245672.0,Pennsylvania,46058.0
1858,PA,under18,1996,2937411.0,Pennsylvania,46058.0
1859,PA,total,1996,12220464.0,Pennsylvania,46058.0
1860,PA,total,1995,12198403.0,Pennsylvania,46058.0
1861,PA,under18,1995,2941531.0,Pennsylvania,46058.0
1862,PA,under18,1994,2932851.0,Pennsylvania,46058.0
1863,PA,total,1994,12166050.0,Pennsylvania,46058.0
1864,PA,under18,1992,2873013.0,Pennsylvania,46058.0
1865,PA,total,1992,12049450.0,Pennsylvania,46058.0
1866,PA,total,1993,12119724.0,Pennsylvania,46058.0
1867,PA,under18,1993,2907351.0,Pennsylvania,46058.0
1868,PA,total,1991,11982164.0,Pennsylvania,46058.0
1869,PA,under18,1991,2830059.0,Pennsylvania,46058.0
1870,PA,under18,1990,2799168.0,Pennsylvania,46058.0
1871,PA,total,1990,11903299.0,Pennsylvania,46058.0
1872,RI,under18,1990,225923.0,Rhode Island,1545.0
1873,RI,total,1990,1005995.0,Rhode Island,1545.0
1874,RI,total,1991,1010649.0,Rhode Island,1545.0
1875,RI,under18,1991,229448.0,Rhode Island,1545.0
1876,RI,total,1993,1015113.0,Rhode Island,1545.0
1877,RI,under18,1993,237218.0,Rhode Island,1545.0
1878,RI,under18,1992,232630.0,Rhode Island,1545.0
1879,RI,total,1992,1012581.0,Rhode Island,1545.0
1880,RI,under18,1994,239100.0,Rhode Island,1545.0
1881,RI,total,1994,1015960.0,Rhode Island,1545.0
1882,RI,total,1995,1017002.0,Rhode Island,1545.0
1883,RI,under18,1995,240553.0,Rhode Island,1545.0
1884,RI,under18,1996,240569.0,Rhode Island,1545.0
1885,RI,total,1996,1020893.0,Rhode Island,1545.0
1886,RI,under18,1998,241760.0,Rhode Island,1545.0
1887,RI,total,1998,1031155.0,Rhode Island,1545.0
1888,RI,total,1997,1025353.0,Rhode Island,1545.0
1889,RI,under18,1997,242079.0,Rhode Island,1545.0
1890,RI,total,2000,1050268.0,Rhode Island,1545.0
1891,RI,under18,2000,248065.0,Rhode Island,1545.0
1892,RI,total,1999,1040402.0,Rhode Island,1545.0
1893,RI,under18,1999,247014.0,Rhode Island,1545.0
1894,RI,total,2001,1057142.0,Rhode Island,1545.0
1895,RI,under18,2001,248296.0,Rhode Island,1545.0
1896,RI,total,2002,1065995.0,Rhode Island,1545.0
1897,RI,under18,2002,248690.0,Rhode Island,1545.0
1898,RI,total,2004,1074579.0,Rhode Island,1545.0
1899,RI,under18,2004,246228.0,Rhode Island,1545.0
1900,RI,total,2003,1071342.0,Rhode Island,1545.0
1901,RI,under18,2003,248075.0,Rhode Island,1545.0
1902,RI,total,2005,1067916.0,Rhode Island,1545.0
1903,RI,under18,2005,241932.0,Rhode Island,1545.0
